window_index,window_seconds,window_start_timestamp,window_end_timestamp,request_count,inter_arrival_count,gamma,alpha,beta
335,1200.0,2994050.0,2995250.0,28,26,1.2920337680321672,1.2920337680321672,26.850929558246634
336,1200.0,2995250.0,2996450.0,44,42,1.4314036478984933,1.4314036478984933,18.962406015037594
337,1200.0,2996450.0,2997650.0,31,29,1.5774199166708136,1.5774199166708136,25.81692896142953
338,1200.0,2997650.0,2998850.0,33,31,1.8579768931822578,1.8579768931822578,19.549533031570505
339,1200.0,2998850.0,3000050.0,25,24,1.3345062659293947,1.3345062659293947,36.43669665809769
340,1200.0,3000050.0,3001250.0,27,26,1.0899098741730424,1.0899098741730424,42.099458379005746
341,1200.0,3001250.0,3002450.0,21,19,2.529856859440664,2.529856859440664,22.655744043303848
342,1200.0,3002450.0,3003650.0,13,12,2.1830873389212977,2.1830873389212977,42.981941977501485
343,1200.0,3003650.0,3004850.0,13,12,2.227336332303415,2.227336332303415,36.441136208076664
344,1200.0,3004850.0,3006050.0,7,6,2.291213389121339,2.291213389121339,32.2972972972973
345,1200.0,3006050.0,3007250.0,19,18,0.67252846785924,0.67252846785924,97.80668168168167
346,1200.0,3007250.0,3008450.0,37,36,1.5036160980175275,1.5036160980175275,20.838652482269502
347,1200.0,3008450.0,3009650.0,21,20,1.1267843141466976,1.1267843141466976,49.78770053475937
348,1200.0,3009650.0,3010850.0,16,15,1.213362873909583,1.213362873909583,61.207301017354894
349,1200.0,3010850.0,3012050.0,24,23,1.315149982917663,1.315149982917663,32.43141426228782
350,1200.0,3012050.0,3013250.0,18,17,1.1171828875062446,1.1171828875062446,59.551048005409065
351,1200.0,3013250.0,3014450.0,36,34,1.503147023421205,1.503147023421205,22.38440970793912
352,1200.0,3014450.0,3015650.0,19,18,1.16839943360845,1.16839943360845,40.701453790238844
353,1200.0,3015650.0,3016850.0,32,31,0.7407824072471518,0.7407824072471518,46.81188297074267
354,1200.0,3016850.0,3018050.0,26,25,0.6422546632644511,0.6422546632644511,71.49811846689893
355,1200.0,3018050.0,3019250.0,10,9,2.693830788772384,2.693830788772384,42.89636752136752
356,1200.0,3019250.0,3020450.0,18,17,0.9710126258072047,0.9710126258072047,68.57607565994594
357,1200.0,3020450.0,3021650.0,9,8,1.0146651760999774,1.0146651760999774,131.32410881801127
358,1200.0,3021650.0,3022850.0,7,6,1.8052419393148615,1.8052419393148615,69.70441501103753
359,1200.0,3022850.0,3024050.0,19,18,4.9635076783221335,4.9635076783221335,13.12915601023018
360,1200.0,3024050.0,3025250.0,8,7,1.9656692913385827,1.9656692913385827,80.37974683544304
361,1200.0,3025250.0,3026450.0,0,0,,,
362,1200.0,3026450.0,3027650.0,2,1,,,
363,1200.0,3027650.0,3028850.0,4,3,1.4626354033268005,1.4626354033268005,146.53913945049248
364,1200.0,3028850.0,3030050.0,7,6,1.0121285718382238,1.0121285718382238,148.36718460969297
365,1200.0,3030050.0,3031250.0,5,4,28.66420492692248,28.66420492692248,6.4976510067114095
366,1200.0,3031250.0,3032450.0,2,1,,,
367,1200.0,3032450.0,3033650.0,1,0,,,
368,1200.0,3033650.0,3034850.0,0,0,,,
369,1200.0,3034850.0,3036050.0,0,0,,,
370,1200.0,3036050.0,3037250.0,0,0,,,
371,1200.0,3037250.0,3038450.0,0,0,,,
372,1200.0,3038450.0,3039650.0,0,0,,,
373,1200.0,3039650.0,3040850.0,1,0,,,
374,1200.0,3040850.0,3042050.0,5,4,1.329380486234745,1.329380486234745,160.7891812865497
375,1200.0,3042050.0,3043250.0,0,0,,,
376,1200.0,3043250.0,3044450.0,0,0,,,
377,1200.0,3044450.0,3045650.0,0,0,,,
378,1200.0,3045650.0,3046850.0,3,2,1.0971415632159411,1.0971415632159411,261.588850174216
379,1200.0,3046850.0,3048050.0,2,1,,,
380,1200.0,3048050.0,3049250.0,3,2,812.25,812.25,0.14035087719298245
381,1200.0,3049250.0,3050450.0,0,0,,,
382,1200.0,3050450.0,3051650.0,1,0,,,
383,1200.0,3051650.0,3052850.0,0,0,,,
384,1200.0,3052850.0,3054050.0,0,0,,,
385,1200.0,3054050.0,3055250.0,0,0,,,
386,1200.0,3055250.0,3056450.0,2,1,,,
387,1200.0,3056450.0,3057650.0,3,2,99.2016,99.2016,3.7650602409638556
388,1200.0,3057650.0,3058850.0,7,6,0.6643302577546929,0.6643302577546929,267.18638497652586
389,1200.0,3058850.0,3060050.0,12,11,2.4011132476047865,2.4011132476047865,40.625095314750496
390,1200.0,3060050.0,3061250.0,12,11,0.894567133121159,0.894567133121159,111.17616752534487
391,1200.0,3061250.0,3062450.0,8,7,1.2319695097895231,1.2319695097895231,107.26146718146718
392,1200.0,3062450.0,3063650.0,39,37,1.0527675495413342,1.0527675495413342,29.03543862164552
393,1200.0,3063650.0,3064850.0,26,24,2.0779726433235712,2.0779726433235712,22.17706449668475
394,1200.0,3064850.0,3066050.0,13,12,1.2613236836153545,1.2613236836153545,56.68648018648019
395,1200.0,3066050.0,3067250.0,18,17,1.5939062128064747,1.5939062128064747,41.18627450980392
396,1200.0,3067250.0,3068450.0,5,4,3.4334429071993644,3.4334429071993644,63.49311926605505
397,1200.0,3068450.0,3069650.0,7,6,2.9321967661570034,2.9321967661570034,55.703401360544206
398,1200.0,3069650.0,3070850.0,15,14,3.157945272805982,3.157945272805982,22.279405366207392
399,1200.0,3070850.0,3072050.0,15,14,1.4660198175344619,1.4660198175344619,51.98721381711072
400,1200.0,3072050.0,3073250.0,6,5,1.9212445425322648,1.9212445425322648,29.46007067137809
401,1200.0,3073250.0,3074450.0,4,3,816.2313432835822,816.2313432835822,0.3573333333333333
402,1200.0,3074450.0,3075650.0,13,12,0.9041019440052088,0.9041019440052088,99.54629629629629
403,1200.0,3075650.0,3076850.0,23,22,1.0296157652602769,1.0296157652602769,49.224011414594365
404,1200.0,3076850.0,3078050.0,24,22,0.9463187140305617,0.9463187140305617,53.893048128342244
405,1200.0,3078050.0,3079250.0,27,26,1.0644273747640962,1.0644273747640962,40.97544430877764
406,1200.0,3079250.0,3080450.0,18,17,2.071863899266248,2.071863899266248,21.747964982337585
407,1200.0,3080450.0,3081650.0,11,10,2.4018510289599546,2.4018510289599546,29.518899858956278
408,1200.0,3081650.0,3082850.0,35,34,1.9221439749608764,1.9221439749608764,17.688581314878892
409,1200.0,3082850.0,3084050.0,50,48,0.5233524787511488,0.5233524787511488,46.216462101636516
410,1200.0,3084050.0,3085250.0,30,28,0.8752551310797965,0.8752551310797965,46.92509316770188
411,1200.0,3085250.0,3086450.0,24,23,1.097460961769457,1.097460961769457,43.73731884057971
412,1200.0,3086450.0,3087650.0,17,16,0.9875337710473182,0.9875337710473182,67.40275821596244
413,1200.0,3087650.0,3088850.0,21,20,1.2677118349651857,1.2677118349651857,40.15108055009823
414,1200.0,3088850.0,3090050.0,29,27,1.2173221711105329,1.2173221711105329,35.56683458479866
415,1200.0,3090050.0,3091250.0,20,19,0.8890863867631359,0.8890863867631359,64.64353190668979
416,1200.0,3091250.0,3092450.0,14,13,1.16372720247563,1.16372720247563,76.61060596004513
417,1200.0,3092450.0,3093650.0,14,13,1.3858154071143538,1.3858154071143538,65.1102367368352
418,1200.0,3093650.0,3094850.0,25,24,0.6053873241227542,0.6053873241227542,71.23538647342995
419,1200.0,3094850.0,3096050.0,47,45,1.2190477727995321,1.2190477727995321,20.653643228400508
420,1200.0,3096050.0,3097250.0,45,44,1.1698913086767484,1.1698913086767484,22.826518375241783
421,1200.0,3097250.0,3098450.0,34,33,0.9120613582945031,0.9120613582945031,38.27493686868688
422,1200.0,3098450.0,3099650.0,22,21,1.9401281584846313,1.9401281584846313,28.22592132505176
423,1200.0,3099650.0,3100850.0,28,27,1.6140498298390829,1.6140498298390829,26.98526077097505
424,1200.0,3100850.0,3102050.0,30,29,0.9354755099643709,0.9354755099643709,40.2893018266713
425,1200.0,3102050.0,3103250.0,11,10,0.8289527600538548,0.8289527600538548,143.5546218487395
426,1200.0,3103250.0,3104450.0,5,4,6.375709329892534,6.375709329892534,46.85753138075314
427,1200.0,3104450.0,3105650.0,14,13,1.2454260840247087,1.2454260840247087,62.81446184101052
428,1200.0,3105650.0,3106850.0,9,8,6.668755846585594,6.668755846585594,20.0187265917603
429,1200.0,3106850.0,3108050.0,29,27,0.8715193338511098,0.8715193338511098,47.171771771771766
430,1200.0,3108050.0,3109250.0,35,34,1.0528422592402633,1.0528422592402633,32.90811944472186
431,1200.0,3109250.0,3110450.0,15,14,0.7707119331137573,0.7707119331137573,101.2051282051282
432,1200.0,3110450.0,3111650.0,14,13,1.151556218784261,1.151556218784261,55.10937062937064
433,1200.0,3111650.0,3112850.0,1,0,,,
434,1200.0,3112850.0,3114050.0,5,4,3.111423639966758,3.111423639966758,50.13782051282051
435,1200.0,3114050.0,3115250.0,13,12,0.7655231826113847,0.7655231826113847,99.27850877192982
436,1200.0,3115250.0,3116450.0,8,7,1.3541420765027319,1.3541420765027319,37.13474025974027
437,1200.0,3116450.0,3117650.0,4,3,0.9060462343511956,0.9060462343511956,304.2523176138654
438,1200.0,3117650.0,3118850.0,1,0,,,
439,1200.0,3118850.0,3120050.0,5,4,1.5235542733339695,1.5235542733339695,170.98176583493282
440,1200.0,3120050.0,3121250.0,7,6,3.901605644758042,3.901605644758042,45.28050314465409
441,1200.0,3121250.0,3122450.0,5,4,1.5457680802393101,1.5457680802393101,117.41735537190083
442,1200.0,3122450.0,3123650.0,2,1,,,
443,1200.0,3123650.0,3124850.0,4,3,20.471299093655595,20.471299093655595,5.015151515151514
444,1200.0,3124850.0,3126050.0,1,0,,,
445,1200.0,3126050.0,3127250.0,1,0,,,
446,1200.0,3127250.0,3128450.0,9,8,0.5286211067025457,0.5286211067025457,104.75366817155756
447,1200.0,3128450.0,3129650.0,1,0,,,
448,1200.0,3129650.0,3130850.0,2,1,,,
449,1200.0,3130850.0,3132050.0,0,0,,,
450,1200.0,3132050.0,3133250.0,0,0,,,
451,1200.0,3133250.0,3134450.0,0,0,,,
452,1200.0,3134450.0,3135650.0,0,0,,,
453,1200.0,3135650.0,3136850.0,0,0,,,
454,1200.0,3136850.0,3138050.0,0,0,,,
455,1200.0,3138050.0,3139250.0,1,0,,,
456,1200.0,3139250.0,3140450.0,1,0,,,
457,1200.0,3140450.0,3141650.0,3,2,756.25,756.25,0.07272727272727272
458,1200.0,3141650.0,3142850.0,3,2,6.1351479289940825,6.1351479289940825,39.36335403726708
459,1200.0,3142850.0,3144050.0,12,10,0.5674951999665816,0.5674951999665816,184.84737845567207
460,1200.0,3144050.0,3145250.0,5,4,2.3614658859933866,2.3614658859933866,29.53673835125448
461,1200.0,3145250.0,3146450.0,7,6,0.5474703351801746,0.5474703351801746,350.0950724637682
462,1200.0,3146450.0,3147650.0,19,18,0.7018911761578027,0.7018911761578027,86.98721059549086
463,1200.0,3147650.0,3148850.0,29,28,0.9678870112720801,0.9678870112720801,43.910084033613444
464,1200.0,3148850.0,3150050.0,40,38,1.3875056747177903,1.3875056747177903,22.512947279741056
465,1200.0,3150050.0,3151250.0,41,39,1.7659661137613027,1.7659661137613027,17.234700710690596
466,1200.0,3151250.0,3152450.0,26,25,1.353306116697523,1.353306116697523,34.75931972789117
467,1200.0,3152450.0,3153650.0,31,29,0.9539864621588537,0.9539864621588537,41.60400251655231
468,1200.0,3153650.0,3154850.0,7,6,1.3721205937720038,1.3721205937720038,106.16170861937455
469,1200.0,3154850.0,3156050.0,12,11,0.685598693806752,0.685598693806752,148.37728491347792
470,1200.0,3156050.0,3157250.0,14,13,1.2066079459387338,1.2066079459387338,70.70042311160434
471,1200.0,3157250.0,3158450.0,35,33,0.899405508950393,0.899405508950393,37.297363882729734
472,1200.0,3158450.0,3159650.0,23,22,0.708999828045918,0.708999828045918,75.0096348096348
473,1200.0,3159650.0,3160850.0,28,27,1.1677775456251802,1.1677775456251802,36.88551320021656
474,1200.0,3160850.0,3162050.0,31,30,1.5442952242922763,1.5442952242922763,24.800957354221065
475,1200.0,3162050.0,3163250.0,17,16,1.6304381235745768,1.6304381235745768,39.48325242718447
476,1200.0,3163250.0,3164450.0,30,29,0.6975544473475175,0.6975544473475175,58.92507521407082
477,1200.0,3164450.0,3165650.0,20,19,1.325704912525136,1.325704912525136,41.13005486689697
478,1200.0,3165650.0,3166850.0,34,33,1.0323712615189704,1.0323712615189704,32.58165438165439
479,1200.0,3166850.0,3168050.0,19,18,0.8132656726802469,0.8132656726802469,70.83922640094288
480,1200.0,3168050.0,3169250.0,20,19,1.6680684153033893,1.6680684153033893,31.962591572712626
481,1200.0,3169250.0,3170450.0,40,37,2.0520527880628725,2.0520527880628725,15.620482202269718
482,1200.0,3170450.0,3171650.0,55,52,0.7988539741219963,0.7988539741219963,28.309785452642593
483,1200.0,3171650.0,3172850.0,24,23,1.1409799949703217,1.1409799949703217,43.86008385902617
484,1200.0,3172850.0,3174050.0,22,21,1.156095305042732,1.156095305042732,46.049919073174884
485,1200.0,3174050.0,3175250.0,7,6,2.3542088873510947,2.3542088873510947,53.521164021164026
486,1200.0,3175250.0,3176450.0,28,26,1.4819494862093154,1.4819494862093154,27.9257935373177
487,1200.0,3176450.0,3177650.0,5,4,3.381354581673307,3.381354581673307,30.461165048543688
488,1200.0,3177650.0,3178850.0,28,27,0.7164605023230844,0.7164605023230844,60.43082089788676
489,1200.0,3178850.0,3180050.0,25,23,1.4026983231361432,1.4026983231361432,36.63746045758846
490,1200.0,3180050.0,3181250.0,23,21,1.3598166389316686,1.3598166389316686,40.1664798438992
491,1200.0,3181250.0,3182450.0,80,76,0.3060508937085901,0.3060508937085901,51.11808906201587
492,1200.0,3182450.0,3183650.0,74,72,0.8226416289384838,0.8226416289384838,19.43265517907134
493,1200.0,3183650.0,3184850.0,48,47,0.7834627553557896,0.7834627553557896,30.524608162338158
494,1200.0,3184850.0,3186050.0,39,37,0.7534028118176552,0.7534028118176552,41.72062001812647
495,1200.0,3186050.0,3187250.0,20,19,0.9798665017061442,0.9798665017061442,53.229592649636196
496,1200.0,3187250.0,3188450.0,7,6,0.9672073014436267,0.9672073014436267,188.34293992070755
497,1200.0,3188450.0,3189650.0,57,56,1.0440447520728426,1.0440447520728426,19.51544697633655
498,1200.0,3189650.0,3190850.0,28,27,0.6955072167526299,0.6955072167526299,63.050175175175184
499,1200.0,3190850.0,3192050.0,20,19,0.6659109660555348,0.6659109660555348,75.48029760264536
500,1200.0,3192050.0,3193250.0,7,6,1.4462243920244553,1.4462243920244553,129.76317347542928
501,1200.0,3193250.0,3194450.0,17,16,2.298795576610711,2.298795576610711,31.674195278969957
502,1200.0,3194450.0,3195650.0,9,8,1.8164724818716071,1.8164724818716071,79.3433434518647
503,1200.0,3195650.0,3196850.0,5,4,1.7178761892277867,1.7178761892277867,72.6187374749499
