run_id,case_id,scenario,scenario_case_id,status,policy,controller_sweep,run_dir,mean_latency,median_latency,p95_latency,p99_latency,controller.lp-wrr.lp_ewma_gamma,service_class.classes[1].scale_beta,breakdown.service.drop.class_0.dispatched,breakdown.service.drop.class_0.drop_rate,breakdown.service.drop.class_0.dropped,breakdown.service.drop.class_1.dispatched,breakdown.service.drop.class_1.drop_rate,breakdown.service.drop.class_1.dropped,breakdown.service.job_size.class_0.total,breakdown.service.job_size.class_1.total,breakdown.service.latency.class_0.count,breakdown.service.latency.class_0.mean,breakdown.service.latency.class_0.median,breakdown.service.latency.class_0.p95,breakdown.service.latency.class_0.p99,breakdown.service.latency.class_1.count,breakdown.service.latency.class_1.mean,breakdown.service.latency.class_1.median,breakdown.service.latency.class_1.p95,breakdown.service.latency.class_1.p99,breakdown.worker.drop.worker_0.dispatched,breakdown.worker.drop.worker_0.drop_rate,breakdown.worker.drop.worker_0.dropped,breakdown.worker.drop.worker_1.dispatched,breakdown.worker.drop.worker_1.drop_rate,breakdown.worker.drop.worker_1.dropped,breakdown.worker.drop.worker_2.dispatched,breakdown.worker.drop.worker_2.drop_rate,breakdown.worker.drop.worker_2.dropped,breakdown.worker.drop.worker_3.dispatched,breakdown.worker.drop.worker_3.drop_rate,breakdown.worker.drop.worker_3.dropped,breakdown.worker.latency.worker_0.count,breakdown.worker.latency.worker_0.mean,breakdown.worker.latency.worker_0.median,breakdown.worker.latency.worker_0.p95,breakdown.worker.latency.worker_0.p99,breakdown.worker.latency.worker_1.count,breakdown.worker.latency.worker_1.mean,breakdown.worker.latency.worker_1.median,breakdown.worker.latency.worker_1.p95,breakdown.worker.latency.worker_1.p99,breakdown.worker.latency.worker_2.count,breakdown.worker.latency.worker_2.mean,breakdown.worker.latency.worker_2.median,breakdown.worker.latency.worker_2.p95,breakdown.worker.latency.worker_2.p99,breakdown.worker.latency.worker_3.count,breakdown.worker.latency.worker_3.mean,breakdown.worker.latency.worker_3.median,breakdown.worker.latency.worker_3.p95,breakdown.worker.latency.worker_3.p99,breakdown.worker.utilization.worker_0,breakdown.worker.utilization.worker_1,breakdown.worker.utilization.worker_2,breakdown.worker.utilization.worker_3,outcomes.dispersion.service_latency_mean_max_gap,outcomes.dispersion.service_latency_mean_stddev,outcomes.dispersion.worker_latency_mean_max_gap,outcomes.dispersion.worker_latency_mean_stddev,outcomes.dispersion.worker_utilization_max_gap,outcomes.dispersion.worker_utilization_stddev,outcomes.job_size.total,outcomes.latency.mean,outcomes.latency.median,outcomes.latency.p95,outcomes.latency.p99,outcomes.queueing.avg_global_inflight,outcomes.queueing.avg_queue_len,outcomes.queueing.avg_utilization,outcomes.time.drain_time,outcomes.time.sim_time_total,outcomes.time.wall_time_total,outcomes.traffic.completed,outcomes.traffic.dispatched,outcomes.traffic.drop_rate,outcomes.traffic.dropped,outcomes.traffic.throughput,error
693,336,std-0.22,98,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0336-20260313-062612,53.63953363634977,38.69090909091756,137.33281327236614,255.69609365326664,0.2,8.5,32703,0.00045867351619117514,15,46603,0.01220951440894363,569,52171548,73472352,32688,57.70018646834131,47.28888888889924,132.13439717676948,223.19798213223422,46034,50.75612963556469,32.75897435896877,141.3192937050815,266.55312386509974,29952,0.011752136752136752,352,31396,0.0023251369601223087,73,14364,0.010651629072681704,153,3594,0.001669449081803005,6,29600,44.5366252597807,32.73846153845079,115.25507180067942,241.56468188116472,31323,54.12771700253703,38.69090909091756,138.21012082857777,234.93388835185797,14211,65.28630642937907,47.28888888889924,160.58242640946992,268.74482202795264,3588,78.34478230012373,60.79999999998836,177.52051630695598,339.11807539350303,0.40040548017722216,0.5007512629782872,0.2776729154931093,0.0901375203859613,6.944056832776617,3.4720284163883086,33.808157040343026,12.61703697786667,0.4106137425923259,0.15308002085782593,125643900,53.63953363634977,38.69090909091756,137.33281327236614,255.69609365326664,12.294214813507175,4.0040728318160035,0.317241794758645,265.72153292852454,605065.7215329285,9.660303462995216,78722,79306,0.007363881673517767,584,0.13016203703703705,
696,339,std-0.22,101,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0339-20260313-062612,60.70158368855223,38.69090909091756,201.77002373278668,325.222042915281,0.01,9,32703,0.008164388588202917,267,39735,0.01600604001510004,636,51769327,62403798,32436,71.43031666452504,47.28888888889924,269.6374429034804,332.65911063304236,39099,51.80117235300263,32.77948717947584,150.91978649564953,286.49675557863316,24826,0.02457101425924434,610,30398,0.009474307520231593,288,14515,0.0003444712366517396,5,2699,0.0,0,24216,49.31333150579769,32.73846153845079,163.44788333721226,286.99381103931665,30110,68.50396316143207,38.69090909091756,266.5290921719645,333.3757106674911,14510,63.378998231503324,47.28888888889924,192.3946511292727,296.69926347721423,2699,61.44222241065356,60.79999999998836,60.83809523808304,84.96444344730466,0.32755894842178407,0.4813356007399881,0.2835005243526583,0.06780101269808905,19.62914431152241,9.814572155761205,19.190631655634377,7.04058709779939,0.413534588041899,0.14784671982015432,114173125,60.70158368855223,38.69090909091756,201.77002373278668,325.222042915281,14.238134680692454,4.953546481128689,0.2900490215531299,295.75195564271417,605095.7519556427,9.261184592003701,71535,72438,0.012465832850161517,903,0.11827876984126984,
695,338,std-0.22,100,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0338-20260313-062612,64.35459246188425,38.69090909091756,252.81455064772243,333.10047103050863,0.005,9,32703,0.016267620707580345,532,39735,0.016786208632188247,667,51346394,62354312,32171,78.32124999352362,47.28888888889924,318.3401745101728,336.3528710131126,39068,52.85358551373308,38.690909090903006,157.7636125813471,302.2245050540856,24370,0.025030775543701273,610,30533,0.017915042740641273,547,14737,0.0028499694646128794,42,2798,0.0,0,23760,49.598035043553665,32.73846153845079,163.51052419367187,286.926940651859,29986,76.30523868384932,38.69090909091756,317.2894696598232,335.76746652786244,14695,64.50388550175212,47.28888888889924,231.4258345403414,333.47113326146723,2798,60.805580820294495,60.79999999998836,60.800000000046566,60.838095238097594,0.32139035488675194,0.47935362541689347,0.28711564855279803,0.07028792331141802,25.467664479790542,12.733832239895271,26.70720364029566,9.533680345349593,0.40906570210547544,0.14587752403452617,113700706,64.35459246188425,38.69090909091756,252.81455064772243,333.10047103050863,15.366962091719815,5.54804108340926,0.28953688804196537,295.75195564271417,605095.7519556427,9.50529603601899,71239,72438,0.016552085921753775,1199,0.11778935185185185,
697,340,std-0.22,102,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0340-20260313-062613,56.62785364084447,38.69090909091756,158.85403655327536,312.55640250518337,0.02,9,32703,0.004403265755435281,144,39735,0.01454636969925758,578,51965656,62496370,32559,63.34022203160629,47.28888888889924,172.0121759056577,328.95790240060404,39157,51.04652712362369,32.758974358963314,146.7445144570258,277.8987757718377,25208,0.022056490003173595,556,30739,0.005400305800448941,166,13897,0.0,0,2594,0.0,0,24652,48.826230671729796,32.73846153845079,162.5731418196409,286.98057989094593,30573,60.43065892495042,38.69090909091756,165.21757266086058,329.17237263927234,13897,57.998028638777264,47.28888888889924,131.5108503591793,206.07010285519524,2594,78.60978175856677,60.79999999998836,239.7623937578492,336.19116051475055,0.3334562816463474,0.48873765487881876,0.2715236136664459,0.0651630201323194,12.293694907982598,6.146847453991299,29.783551086836972,10.802450856619238,0.42357463474649937,0.1518863349420594,114462026,56.62785364084447,38.69090909091756,158.85403655327536,312.55640250518337,13.001960297081641,4.393992103592037,0.2897201425809829,295.75195564271417,605095.7519556427,9.279132611001842,71716,72438,0.009967144316518954,722,0.11857804232804232,
700,343,std-0.22,105,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0343-20260313-062613,53.759966023045344,38.69090909091756,141.39446318303962,266.7346272280229,0.2,9,32703,0.0005504082194294101,18,39735,0.012835032087580219,510,52166754,62604898,32685,57.66475112841766,47.28888888889924,134.2699018240324,246.82906662409422,39225,50.506227306178694,32.738461538465344,148.79943498351997,275.9988393778285,26414,0.015408495494813356,407,29391,0.002007417236569018,59,12882,0.0038037571805620246,49,3751,0.00346574246867502,13,26007,45.364171368814695,32.73846153845079,130.63788110797174,261.9809142329659,29332,51.72371217404675,38.69090909091756,117.44242181277005,226.4252928811169,12833,66.1754103737599,47.28888888889924,173.75425734312725,277.8987757844734,3738,85.52813940953092,60.79999999998836,251.98891237031194,340.2206719900793,0.3517844086560405,0.4688985007614879,0.2507357069038836,0.0939015020620434,7.158523822238969,3.5792619111194846,40.16396804071623,15.43699849318341,0.37499699869944453,0.13766918356938285,114771652,53.759966023045344,38.69090909091756,141.39446318303962,266.7346272280229,11.912987658411332,3.983268450260913,0.29133002959586385,295.75195564271417,605095.7519556427,9.254609053983586,71910,72438,0.007288991965542947,528,0.11889880952380952,
699,342,std-0.22,104,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0342-20260313-062613,52.78229830737505,38.69090909091756,136.68859006061393,252.73719634509948,0.1,9,32703,0.0005809864538421552,19,39735,0.013413866868000503,533,52165164,62568186,32684,55.695021861642466,47.28888888889924,126.71540304522473,223.01022323769513,39202,50.35386463950922,32.738461538465344,145.80715450030397,271.5190794567566,26260,0.01763137852246763,463,30226,0.001058691193012638,32,13294,0.004287648563261622,57,2658,0.0,0,25797,47.061177271999306,32.73846153845079,147.45254038835384,276.11284390115645,30194,52.795226138621175,38.69090909091756,126.987387807259,240.6115133129639,13237,59.24389923397909,47.28888888889924,130.0126112689184,218.66287695883278,2658,75.98214967964158,60.79999999998836,165.23639910297643,243.27862276839988,0.34894431566319895,0.4826786689169801,0.2586285991281657,0.06677055791881076,5.341157222133248,2.670578611066624,28.920972407642275,10.831402586290931,0.4159081109981693,0.15117277656628544,114733350,52.78229830737505,38.69090909091756,136.68859006061393,252.73719634509948,11.712471354813772,3.9225682652751317,0.2892555354067889,295.75195564271417,605095.7519556427,9.305974736984354,71886,72438,0.0076203097821585354,552,0.11885912698412698,
701,344,std-0.22,106,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0344-20260313-062613,61.75162234245486,38.69090909091756,226.2375423522375,332.47384743604863,0.001,9.5,32703,0.020793199400666606,680,38602,0.015672763069271022,605,51110165,60644959,32023,73.06738921222465,47.28888888889924,316.81992088892144,335.7811195123283,37997,52.214953593063115,38.69090909091028,142.45775091156824,302.53119276336173,20961,0.021850102571442202,458,29621,0.02768306269200905,820,16166,0.00043300754670295684,7,4557,0.0,0,20503,47.23025430400281,32.73846153845079,139.68815259780956,272.3263819351292,28801,76.25709143891496,38.69090909091756,324.18710456538247,336.31156900915084,16159,54.59081520167969,47.28888888889924,108.57468385241802,168.7199739435897,4557,60.80167194373225,60.79999999998836,60.800000000046566,60.838095238097594,0.277334121388363,0.460408448085046,0.3157194348763798,0.11447465506435385,20.85243561916154,10.42621780958077,29.026837134912142,10.688167425848908,0.34593379302069216,0.12314052142190281,111755124,61.75162234245486,38.69090909091756,226.2375423522375,332.47384743604863,14.803744477946848,5.172568543580394,0.2919841648535357,297.30055931175593,605097.3005593118,9.131605703994865,70020,71305,0.018021176635579554,1285,0.11577380952380953,
698,341,std-0.22,103,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0341-20260313-062613,54.27994316840955,38.69090909091756,148.08095625607524,289.4769036504205,0.05,9,32703,0.0022322111121303857,73,39735,0.013791367811752863,548,52078975,62544247,32630,58.59349077697609,47.28888888889924,148.99193675149144,307.6640874633798,39187,50.688163790872956,32.738461538465344,147.64225241247232,275.7358650513854,25851,0.019728443773935244,510,30332,0.002604510088355532,79,13843,0.0018782055912735678,26,2412,0.0024875621890547263,6,25341,48.019326734437584,32.73846153845079,156.5507454071194,284.2708786995267,30253,54.88110864826775,38.69090909091756,140.9370782507582,297.9378520588993,13817,59.493102044360064,47.28888888889924,141.02251436943183,228.2183920230275,2406,82.72258888832849,60.79999999998836,290.38476388515846,344.79813869506756,0.3427757984034436,0.4836215399764502,0.2699613754576189,0.06044066638708088,7.905326986103134,3.952663493051567,34.703262153890904,13.036188906019044,0.4231808735893693,0.15278339141624195,114623222,54.27994316840955,38.69090909091756,148.08095625607524,289.4769036504205,12.26204478312488,4.08278803942682,0.2891998450561484,295.75195564271417,605095.7519556427,9.448832618014421,71817,72438,0.008572848504928352,621,0.11874503968253969,
702,345,std-0.22,107,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0345-20260313-062613,63.80004161360224,38.69090909091756,244.38588977336195,332.1871435101493,0.005,9.5,32703,0.015961838363452895,522,38602,0.017563856794984716,678,51362359,60528445,32181,77.71025647719512,47.28888888889924,311.987177194329,335.77498381756016,37924,51.996312457255804,35.709242046148574,151.81989733100582,293.88450155299506,23789,0.02568413972844592,611,30034,0.01931144702670307,580,14913,0.0006035003017501509,9,2569,0.0,0,23178,48.18177240572979,32.73846153845079,150.46661472404642,279.60352248203355,29454,76.98272366007977,38.69090909091756,316.37947878942214,335.9936144882517,14904,62.553423594080854,47.28888888889924,174.15549079043558,313.8824245076177,2569,60.80164599899168,60.79999999998836,60.800000000046566,60.838095238097594,0.31351779983743633,0.47084762067047614,0.29119816277378885,0.06453483944939424,25.713944019939312,12.856972009969656,28.800951254349982,10.211516353964166,0.4063127812210819,0.14491023500176026,111890804,63.80004161360224,38.69090909091756,244.38588977336195,332.1871435101493,15.20035060654933,5.550564476544422,0.2850246056827739,297.30055931175593,605097.3005593118,9.236742223001784,70105,71305,0.01682911436785639,1200,0.11591435185185185,
703,346,std-0.22,108,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0346-20260313-062613,58.73577065551698,38.69090909091756,174.82272132777143,326.62296309144585,0.01,9.5,32703,0.008837109745283307,289,38602,0.016968032744417386,655,51734230,60565147,32414,68.22260795235785,47.28888888889924,226.62551516324294,333.3141672099597,37947,50.6321960873087,32.758974358977866,136.12837530417664,280.65813387175325,24289,0.024126147638848863,586,29921,0.011964840747301227,358,14499,0.0,0,2596,0.0,0,23703,47.64759342723793,32.73846153845079,139.13528219533325,273.3023765566165,29563,68.8039480120774,38.69090909091756,264.6210224704579,334.42967123269807,14499,55.897779129689155,47.28888888889924,113.77865369011414,171.7987520401948,2596,61.17243351486991,60.79999999998836,60.83809523808304,76.1549036979297,0.3206186031613052,0.4725896495453741,0.2832863161457954,0.06521318765271159,17.59041186504915,8.795205932524574,21.15635458483947,7.710420669722433,0.4073764618926625,0.1455738747112466,112299377,58.73577065551698,38.69090909091756,174.82272132777143,326.62296309144585,13.706808779187995,4.855844611177337,0.2854269391262966,297.30055931175593,605097.3005593118,9.34498188199359,70361,71305,0.013238903302713694,944,0.11633763227513227,
704,347,std-0.22,109,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0347-20260313-062621,55.648775962129115,38.69090909091756,147.1531305686558,309.5106301117105,0.02,9.5,32703,0.004678469865149987,153,38602,0.015517330708253459,599,51951280,60654523,32550,62.147844331005274,47.28888888889924,161.703943176609,327.14792592109933,38003,50.08225028239545,32.758974358963314,132.04284353701257,268.7529168773908,24554,0.021666530911460456,532,30251,0.007041089550758653,213,13960,0.0005014326647564469,7,2540,0.0,0,24022,46.98179445611919,32.73846153845079,130.95384615380317,267.8508683949594,30038,60.53646627867857,38.69090909091756,178.54658215133674,329.3404793542478,13953,57.27524940559194,47.28888888889924,121.55387521491427,202.37695250099273,2540,70.88011614016901,60.79999999998836,149.4570149917938,228.53416107543745,0.32493329809383314,0.48018393030589296,0.2726174351160091,0.06380637730655712,12.065594048609825,6.032797024304912,23.89832168404982,8.527650427962461,0.4163775529993358,0.1489721348759207,112605803,55.648775962129115,38.69090909091756,147.1531305686558,309.5106301117105,12.843110581305659,4.377953860178108,0.2853852602055731,297.30055931175593,605097.3005593118,9.184667796012945,70553,71305,0.010546245003856673,752,0.11665509259259259,
705,348,std-0.22,110,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0348-20260313-062621,53.74472276956962,38.69090909091756,134.51754957121005,288.49539175018435,0.05,9.5,32703,0.0022016328777176406,72,38602,0.015517330708253459,599,52080556,60654527,32631,58.78577444639101,47.28888888889924,140.74011577363126,301.64601372064215,38003,49.41626035169845,32.738461538465344,129.69192169151222,270.83635043973686,25293,0.01937294903728304,490,30682,0.004139234730460856,127,12982,0.004159605607764597,54,2348,0.0,0,24803,45.61417081219756,32.73846153845079,124.33336714031047,261.94789743284224,30555,54.43178264976724,38.69090909091756,129.211721986084,304.237336954253,12928,61.468715601148254,47.28888888889924,141.67461471775312,288.0311079124722,2348,88.16260447000093,60.79999999998836,269.5781260854361,293.77590071413556,0.3354978884866422,0.48844762506922784,0.25259111197281353,0.05898352446058144,9.369514094692562,4.684757047346281,42.54843365780337,15.888943767382377,0.4294641006086464,0.1549755939352291,112735083,53.74472276956962,38.69090909091756,134.51754957121005,288.49539175018435,12.269924970198444,4.170997826239394,0.2838800374973163,297.30055931175593,605097.3005593118,9.115954581997357,70634,71305,0.009410279784026365,671,0.11678902116402116,
706,349,std-0.22,111,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0349-20260313-062622,51.714851654974915,38.69090909091756,124.976790053086,244.86645647412004,0.1,9.5,32703,0.0006115646882549001,20,38602,0.016683073415885187,644,52163566,60582708,32683,54.80915393605841,47.288888888884685,119.85267099904573,217.4518439499248,37958,49.05056266575916,32.738461538465344,128.56315249046332,264.72027796513436,25671,0.01826964278758132,469,30379,0.00546430099739952,166,12880,0.0022515527950310557,29,2375,0.0,0,25202,44.360100468325655,32.73846153845079,111.81261160639517,254.12766195009806,30213,52.22119054325067,38.69090909091756,117.15200493340369,244.72906674406516,12851,60.23388877074845,47.28888888889924,138.38395583062083,235.6827921514341,2375,77.22149443377646,60.79999999998836,180.3190235710353,245.5542018078544,0.3408947488560505,0.4829812565274608,0.25108614434031823,0.0596618884032014,5.758591270299249,2.8792956351496244,32.8613939654508,12.174364406548376,0.4233193681242594,0.15349347688751735,112746274,51.714851654974915,38.69090909091756,124.976790053086,244.86645647412004,11.648159315616017,4.00816212046841,0.28365600953175774,297.30055931175593,605097.3005593118,9.140150238003116,70641,71305,0.00931210995021387,664,0.11680059523809525,
707,350,std-0.22,112,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0350-20260313-062622,53.11394330185646,38.69090909091756,130.95384614309296,262.9913773578713,0.2,9.5,32703,0.00018346940647647004,6,38602,0.017589762188487644,679,52185912,60526841,32697,57.5683203388591,47.28888888889924,132.38046642738612,258.58101441061825,37923,49.27340415730366,32.738461538465344,130.95203607934528,269.455655658726,25775,0.01838991270611057,474,28275,0.004067197170645446,115,14102,0.00680754502907389,96,3153,0.0,0,25301,44.558531073951634,32.73846153845079,114.15455783947255,257.5748020578758,28160,52.05808663707012,38.69090909091756,121.83699741740999,214.358416158997,14006,64.39886859574814,47.28888888889924,177.31037226145418,302.1371180430783,3153,81.06724009613366,60.79999999998836,227.7365423761073,290.97398041130276,0.3422341816691501,0.45016151104919405,0.2736532158864224,0.07920585263683219,8.294916181555443,4.147458090777722,36.508709022182025,13.81672142126945,0.3709556584123619,0.13511768366235147,112712753,53.11394330185646,38.69090909091756,130.95384614309296,262.9913773578713,11.990729962835706,4.156777224598556,0.28631369031039966,297.30055931175593,605097.3005593118,9.167137887998251,70620,71305,0.009606619451651357,685,0.11676587301587302,
708,351,std-0.22,113,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0351-20260313-062622,61.311342221067825,38.715151515149046,216.39574082506584,332.5318178491492,0.001,10,32703,0.02064030822860288,675,36835,0.010424867653047374,384,51118153,58177485,32028,71.19184942967027,47.28888888889924,313.2101172608803,335.3914156238007,36451,52.629745423253794,38.69090909091028,147.20663353089185,299.5435482072353,19965,0.012371650388179313,247,29186,0.027513191256081683,803,15650,0.0005750798722044729,9,4737,0.0,0,19718,48.870333042288635,32.73846153845079,159.7065440010075,287.3337704677495,28383,75.08049489548888,38.69090909091756,322.12646605244373,336.1011433508847,15641,52.16324098937347,47.28888888889924,76.83501518733101,153.66951195701841,4737,60.80203464116624,60.79999999998836,60.800000000046566,60.838095238097594,0.2667197931742601,0.4537322925190405,0.3056018207472033,0.11899865374823,18.562104006416476,9.281052003208238,26.210161853200248,10.13621304948708,0.3347336387708105,0.11914198712534933,109295638,61.311342221067825,38.715151515149046,216.39574082506584,332.5318178491492,14.286188846386148,4.98011159366102,0.2862631400471835,289.2783723959001,605089.2783723959,9.151408675999846,68479,69538,0.015229083378871983,1059,0.11322585978835979,
709,352,std-0.22,114,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0352-20260313-062622,62.01614506357821,38.69090909091756,220.5506126610362,331.8128928311956,0.005,10,32703,0.016084151301103876,526,36835,0.013465454051852857,496,51355975,57998729,32177,72.91025473197573,47.28888888889924,306.93332271387897,335.19702049870506,36339,52.36976605479902,38.690909090903006,152.92862501372647,297.24893067386586,22596,0.017967781908302356,406,29673,0.020759613116301014,616,14519,0.0,0,2750,0.0,0,22190,49.466508197534004,32.73846153845079,161.3227040259444,291.4950473617064,29057,76.27471518141289,38.69090909091756,318.9188585944008,335.9142560225073,14519,52.889431048921175,47.28888888889924,94.158275290305,141.94371711735377,2750,60.80739267172499,60.79999999998836,60.800000000046566,60.838095238097594,0.3001574017796482,0.46450718133298274,0.2836804030507982,0.0690826194993752,20.540488677176704,10.270244338588352,26.808206983878883,10.331431771027212,0.3954245618336075,0.1404877692813982,109354704,62.01614506357821,38.69090909091756,220.5506126610362,331.8128928311956,14.342934798239812,5.193448186603009,0.2793569014157011,289.2783723959001,605089.2783723959,9.101761581987375,68516,69538,0.01469700020132877,1022,0.11328703703703703,
710,353,std-0.22,115,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0353-20260313-062622,59.94092340279681,38.69090909091756,194.2406260863645,326.13309507397935,0.01,10,32703,0.009112313854998012,298,36835,0.013275417401927515,489,51719864,58009903,32405,68.853506089008,47.28888888889924,244.61663816937937,332.11036695948104,36346,51.99473284684366,32.758974358977866,148.569993195204,294.25851733867074,23235,0.017904024101570905,416,29503,0.012371623224756805,365,14111,0.00042520019842675927,6,2689,0.0,0,22819,49.30496451498284,32.73846153845079,160.57366558162593,290.8110280102119,29138,71.09441124223639,38.69090909091756,281.8508595631443,333.5010630620137,14105,53.874301937577975,47.28888888889924,93.23010839164489,161.47887443626524,2689,61.16119598083631,60.79999999998836,60.83809523808304,76.17456166561226,0.3086657118150439,0.4658022669546463,0.2755912508641559,0.06754998458825053,16.858773242164332,8.429386621082166,21.789446727253548,8.233046263476126,0.3982522823663958,0.14186016230128284,109729767,59.94092340279681,38.69090909091756,194.2406260863645,326.13309507397935,13.677830826310794,4.768975236561305,0.27940230355552415,289.2783723959001,605089.2783723959,9.154653145000339,68751,69538,0.011317552992608358,787,0.11367559523809524,
711,354,std-0.22,116,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0354-20260313-062623,56.25823824088436,38.69090909091756,151.19350376988848,316.2122661699708,0.02,10,32703,0.0053817692566431215,176,36835,0.013031084566309217,480,51914585,58024264,32527,62.10738447862317,47.28888888889924,165.19701829190288,329.32103604716,36355,51.02497790049294,32.758974358963314,139.4908257615403,286.0276373233329,23473,0.0178076939462361,418,29766,0.007458173755291272,222,13694,0.0011683949174821088,16,2605,0.0,0,23055,48.83888100339418,32.73846153845079,158.50331060454482,289.8207988492702,29544,60.5687863589968,38.69090909091756,174.72079187610646,331.11994580633234,13678,56.54384068497447,47.28888888889924,105.11494498997344,201.1699678630952,2605,71.5350049505034,60.79999999998836,151.0928685735675,252.36211610535167,0.3118579086884692,0.4722927892542806,0.267248129421129,0.06543994570573063,11.082406578130225,5.541203289065113,22.69612394710923,8.190178071478078,0.40685284354854995,0.14507547338220866,109938849,56.25823824088436,38.69090909091756,151.19350376988848,316.2122661699708,12.782363599758405,4.276726394201732,0.27920969326740236,289.2783723959001,605089.2783723959,9.134945938974852,68882,69538,0.00943369093157698,656,0.11389219576719577,
713,356,std-0.22,118,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0356-20260313-062623,52.46295865494906,38.69090909091756,127.91495414573001,265.3185028022032,0.1,10,32703,0.0008256123291441153,27,36835,0.01221664178091489,450,52152393,58072148,32676,55.06729688440023,47.288888888884685,117.86823465535417,253.9255538348807,36385,50.12410044454515,32.738461538465344,135.68350511210662,280.99011416208066,24522,0.014639915178207324,359,29584,0.0012168739859383451,36,13254,0.006186811528595141,82,2178,0.0,0,24163,46.74307035770473,32.73846153845079,130.906594783708,286.0259963130005,29548,51.983630690227095,38.69090909091756,117.25976789528639,246.78275393894404,13172,59.36266620770682,47.28888888889924,125.54833456593616,260.02623317548324,2178,80.69523401904195,60.79999999998836,207.2535914704524,273.1553453050624,0.32684563553252116,0.472356180851404,0.2573618503292674,0.05471356320383585,4.943196439855079,2.4715982199275395,33.95216366133722,12.92611665777631,0.41764261764756816,0.1503685943153775,110224541,52.46295865494906,38.69090909091756,127.91495414573001,265.3185028022032,11.535318818487733,3.7903448474215535,0.2778193074792571,289.2783723959001,605089.2783723959,9.027754274982726,69061,69538,0.006859558802381432,477,0.11418816137566137,
712,355,std-0.22,117,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.22-case0355-20260313-062623,54.51312625368266,38.69090909091756,146.57474520987012,290.5205358099322,0.05,10,32703,0.002721462862734306,89,36835,0.01289534410207683,475,52053437,58032246,32614,58.98541668244826,47.28888888889924,155.08860862078868,305.68378802108845,36360,50.501594899343786,32.738461538465344,136.94549485094015,281.3197234028328,24202,0.017436575489628955,422,29531,0.0030137821272561037,89,13560,0.0036135693215339233,49,2245,0.0017817371937639199,4,23780,47.974136927875634,32.73846153845079,142.64844943246607,287.869015375094,29442,55.27062114596386,38.69090909091756,143.48566831517664,299.29090048963906,13511,59.091871131369984,47.28888888889924,138.5905621293059,247.16330043412162,2241,86.34337145971324,60.79999999998836,252.51650518295355,344.46069337618536,0.32166448867979874,0.4706621458372646,0.26398543366235966,0.0562961553237709,8.483821783104474,4.241910891552237,38.369234531837606,14.51680682859696,0.4143659905134937,0.14863899247857532,110085683,54.51312625368266,38.69090909091756,146.57474520987012,290.5205358099322,12.219750352325347,4.058773620178895,0.2781520558757985,289.2783723959001,605089.2783723959,9.132253064017277,68974,69538,0.008110673300928989,564,0.11404431216931217,
